date,月份,星期,淡旺季,LeadTime,QAIndex,AI啟動,龍華一廠,龍華二廠,龍華三廠,LCM廠,觀瀾廠,模具部,製工部,製程部,QA部,AI部,總經理室,財務部,管理部,業務一部,業務二部,深圳總產能下之總費用,CapaUtilization
2020/6/2,6,2,淡季,計劃,綠,OFF,"438,894.000","963,138.000","9,751,423.000","22,600,023.000","540,493.000","17,598.000","4,738.000","18,758.000","66,671.000","4,235.000","2,779.000","24,819.000","87,920.000","39,604.000","45,977.000","50,000,000.000",68.59%
2020/6/3,6,3,淡季,計劃,綠,OFF,"408,261.000","833,385.000","9,336,938.000","23,954,861.000","481,925.000","15,095.000","2,112.000","14,529.000","65,968.000","2,813.000","2,405.000","18,205.000","86,217.000","29,069.000","44,634.000","50,000,000.000",70.03%
2020/6/4,6,4,淡季,計劃,綠,OFF,"417,419.000","871,192.000","9,964,891.000","23,451,682.000","499,107.000","15,820.000","2,879.000","15,765.000","66,146.000","3,228.000","2,676.000","25,149.000","92,314.000","38,791.000","45,887.000","50,000,000.000",70.41%
2020/6/5,6,5,淡季,計劃,綠,OFF,"420,155.000","882,653.000","9,699,370.000","22,510,139.000","504,295.000","15,426.000","2,147.000","15,175.000","67,466.000","2,920.000","2,482.000","18,467.000","90,947.000","33,105.000","45,199.000","50,000,000.000",68.03%
2020/6/6,6,6,淡季,計劃,紅,OFF,"369,061.000","681,030.000","9,272,236.000","22,409,399.000","411,540.000","21,366.000","8,731.000","19,232.000","67,540.000","5,504.000","2,502.000","23,019.000","105,150.000","37,376.000","45,726.000","50,000,000.000",66.29%
2020/6/7,6,7,淡季,計劃,綠,OFF,"425,625.000","905,783.000","10,097,316.000","25,208,503.000","514,740.000","15,153.000","2,217.000","15,531.000","65,789.000","2,995.000","3,105.000","19,724.000","102,999.000","34,866.000","45,424.000","50,000,000.000",74.3%
2020/6/8,6,1,淡季,急單,綠,OFF,"506,376.000","1,282,081.000","9,703,571.000","23,994,518.000","680,548.000","17,676.000","4,833.000","22,717.000","66,631.000","4,857.000","2,279.000","23,673.000","102,305.000","35,190.000","45,464.000","50,000,000.000",72.33%
2020/6/9,6,2,淡季,急單,綠,OFF,"495,141.000","1,225,821.000","9,330,986.000","23,067,722.000","656,177.000","15,272.000","2,154.000","19,364.000","66,666.000","3,551.000","3,197.000","23,950.000","115,077.000","31,761.000","45,019.000","50,000,000.000",69.55%
2020/6/10,6,3,淡季,急單,綠,OFF,"461,313.000","1,064,047.000","10,062,300.000","23,916,120.000","585,339.000","15,920.000","2,936.000","18,190.000","66,387.000","3,609.000","2,382.000","24,573.000","113,407.000","35,029.000","45,444.000","50,000,000.000",72.18%
2020/6/11,6,4,淡季,計劃,綠,OFF,"438,043.000","959,410.000","9,713,571.000","25,144,250.000","538,825.000","15,248.000","2,190.000","16,165.000","66,385.000","3,082.000","3,055.000","27,162.000","113,699.000","28,578.000","44,560.000","50,000,000.000",73.59%
2020/6/12,6,5,淡季,計劃,綠,OFF,"391,109.000","764,829.000","9,328,991.000","21,864,079.000","450,497.000","15,327.000","2,188.000","13,747.000","66,788.000","2,719.000","2,595.000","25,402.000","115,432.000","35,750.000","45,533.000","50,000,000.000",65.6%
2020/6/13,6,6,淡季,計劃,綠,OFF,"361,337.000","652,823.000","10,083,052.000","22,618,355.000","398,276.000","16,884.000","3,929.000","14,071.000","66,740.000","3,289.000","3,061.000","29,519.000","114,384.000","27,021.000","44,317.000","50,000,000.000",68.23%
2020/6/14,6,7,淡季,計劃,紅,ON,"358,149.000","641,352.000","9,708,952.000","24,531,684.000","392,858.000","25,297.000","13,382.000","23,377.000","66,266.000","7,521.000","2,956.000","24,748.000","135,158.000","36,258.000","45,594.000","50,000,000.000",71.27%
2020/6/15,6,1,淡季,計劃,紅,ON,"344,672.000","593,993.000","9,334,343.000","23,857,491.000","370,334.000","33,211.000","22,081.000","31,468.000","66,687.000","11,345.000","2,851.000","25,294.000","133,477.000","26,835.000","44,287.000","50,000,000.000",69%
2020/6/16,6,2,淡季,計劃,綠,OFF,"336,506.000","566,183.000","10,068,525.000","24,692,930.000","356,981.000","17,914.000","5,033.000","14,060.000","66,920.000","3,619.000","2,968.000","24,501.000","132,292.000","37,846.000","45,780.000","50,000,000.000",72.04%
2020/6/17,6,3,淡季,計劃,綠,OFF,"349,470.000","610,645.000","9,708,375.000","22,640,394.000","378,283.000","17,018.000","4,140.000","13,741.000","66,459.000","3,303.000","2,677.000","21,548.000","140,970.000","28,948.000","44,616.000","50,000,000.000",67.37%
2020/6/18,6,4,淡季,計劃,綠,OFF,"384,953.000","740,945.000","9,315,988.000","23,609,681.000","439,458.000","15,527.000","2,489.000","13,748.000","66,435.000","2,809.000","2,876.000","24,399.000","138,915.000","37,791.000","45,774.000","50,000,000.000",68.98%
2020/6/19,6,5,淡季,計劃,綠,OFF,"424,508.000","901,035.000","10,074,024.000","24,593,946.000","512,599.000","15,324.000","2,217.000","15,473.000","66,644.000","2,986.000","2,455.000","18,318.000","153,232.000","30,546.000","44,850.000","50,000,000.000",73.01%
2020/6/20,6,6,淡季,計劃,綠,OFF,"423,577.000","897,088.000","9,715,378.000","23,215,494.000","510,818.000","17,684.000","4,833.000","18,039.000","66,673.000","4,156.000","2,652.000","24,329.000","153,176.000","37,198.000","45,705.000","50,000,000.000",69.52%
2020/6/21,6,7,淡季,計劃,綠,OFF,"412,840.000","852,184.000","9,320,699.000","24,529,907.000","490,481.000","15,228.000","2,154.000","14,805.000","66,446.000","2,867.000","2,664.000","18,798.000","151,453.000","31,476.000","44,980.000","50,000,000.000",71.21%
2020/6/22,6,1,淡季,計劃,綠,OFF,"418,787.000","876,913.000","10,055,217.000","23,815,248.000","501,698.000","15,960.000","2,936.000","15,893.000","66,589.000","3,265.000","2,486.000","23,947.000","171,275.000","36,427.000","45,614.000","50,000,000.000",71.34%
2020/6/23,6,2,淡季,計劃,綠,OFF,"394,608.000","778,578.000","9,706,768.000","23,103,282.000","456,830.000","15,316.000","2,190.000","13,922.000","66,723.000","2,745.000","2,928.000","20,714.000","168,916.000","31,066.000","44,923.000","50,000,000.000",68.88%
2020/6/24,6,3,旺季,計劃,紅,OFF,"397,343.000","789,407.000","9,316,509.000","23,141,578.000","461,807.000","21,321.000","8,906.000","20,773.000","66,530.000","5,788.000","2,388.000","23,755.000","175,571.000","35,921.000","45,553.000","50,000,000.000",68.21%
2020/6/25,6,4,旺季,急單,綠,OFF,"466,000.000","1,085,781.000","10,077,043.000","25,453,582.000","594,927.000","15,340.000","2,261.000","17,779.000","66,525.000","3,345.000","3,119.000","23,612.000","179,700.000","29,812.000","44,744.000","50,000,000.000",75.35%
2020/6/26,6,5,旺季,急單,綠,OFF,"500,758.000","1,253,793.000","9,709,969.000","24,544,009.000","668,310.000","17,770.000","4,929.000","22,475.000","66,669.000","4,850.000","2,419.000","24,550.000","177,802.000","36,015.000","45,565.000","50,000,000.000",73.35%
2020/6/27,6,6,旺季,急單,綠,OFF,"478,227.000","1,143,504.000","9,326,201.000","23,626,255.000","620,281.000","15,304.000","2,197.000","18,415.000","66,631.000","3,421.000","3,104.000","26,877.000","201,734.000","28,629.000","44,568.000","50,000,000.000",70.39%
2020/6/28,6,7,旺季,計劃,綠,OFF,"449,678.000","1,011,052.000","10,068,623.000","24,288,773.000","561,856.000","15,997.000","2,995.000","17,602.000","66,511.000","3,539.000","2,644.000","24,908.000","200,030.000","36,535.000","45,627.000","50,000,000.000",72.76%
2020/6/29,6,1,旺季,計劃,綠,OFF,"414,576.000","859,366.000","9,710,609.000","25,386,787.000","493,743.000","15,324.000","2,234.000","14,973.000","66,567.000","2,916.000","2,989.000","27,325.000","198,722.000","28,386.000","44,531.000","50,000,000.000",73.73%
2020/6/30,6,2,旺季,計劃,綠,OFF,"376,223.000","707,718.000","9,323,306.000","22,767,996.000","424,018.000","15,340.000","2,232.000","13,071.000","66,658.000","2,630.000","2,839.000","24,884.000","213,838.000","36,969.000","45,678.000","50,000,000.000",67.2%
2020/7/1,7,3,旺季,計劃,綠,OFF,"359,743.000","647,075.000","10,071,572.000","23,321,057.000","395,563.000","16,920.000","4,008.000","14,076.000","66,566.000","3,314.000","2,863.000","25,454.000","211,107.000","28,965.000","44,619.000","50,000,000.000",69.59%
2020/7/2,7,4,旺季,計劃,紅,ON,"351,410.000","617,446.000","9,709,888.000","24,904,612.000","381,520.000","25,594.000","13,649.000","23,338.000","66,548.000","7,596.000","2,933.000","24,550.000","231,981.000","37,104.000","45,694.000","50,000,000.000",71.93%
2020/7/3,7,5,旺季,計劃,紅,ON,"340,589.000","580,005.000","9,322,748.000","24,390,708.000","363,630.000","33,596.000","22,523.000","31,729.000","66,627.000","11,516.000","2,661.000","21,720.000","233,176.000","29,774.000","44,738.000","50,000,000.000",70%
2020/7/4,7,6,旺季,計劃,綠,OFF,"342,988.000","588,204.000","10,068,686.000","25,276,990.000","367,562.000","17,943.000","5,134.000","14,446.000","66,612.000","3,707.000","2,832.000","24,410.000","230,773.000","37,037.000","45,686.000","50,000,000.000",73.29%
2020/7/5,7,7,旺季,計劃,綠,OFF,"367,212.000","674,221.000","9,710,220.000","23,109,790.000","408,346.000","17,111.000","4,223.000","14,637.000","66,553.000","3,462.000","2,599.000","19,555.000","256,989.000","30,370.000","44,824.000","50,000,000.000",68.54%
2020/7/6,7,1,旺季,計劃,綠,OFF,"404,731.000","819,034.000","9,320,541.000","24,044,353.000","475,377.000","15,602.000","2,539.000","14,776.000","66,584.000","2,978.000","2,671.000","24,225.000","253,930.000","36,670.000","45,643.000","50,000,000.000",70.13%
2020/7/7,7,2,旺季,計劃,綠,OFF,"424,043.000","899,061.000","10,069,296.000","25,126,212.000","511,708.000","15,360.000","2,261.000","15,492.000","66,625.000","3,002.000","2,683.000","19,277.000","263,762.000","30,306.000","44,815.000","50,000,000.000",74.06%
2020/7/8,7,3,旺季,計劃,綠,OFF,"418,209.000","874,492.000","9,710,522.000","23,832,582.000","500,602.000","17,752.000","4,929.000","17,856.000","66,578.000","4,157.000","2,509.000","24,011.000","273,357.000","36,419.000","45,613.000","50,000,000.000",70.67%
2020/7/9,7,4,旺季,計劃,綠,OFF,"415,813.000","864,504.000","9,321,893.000","25,117,626.000","496,075.000","15,290.000","2,197.000","15,001.000","66,562.000","2,909.000","2,904.000","21,041.000","270,181.000","29,874.000","44,753.000","50,000,000.000",72.43%
2020/7/10,7,5,旺季,計劃,綠,OFF,"406,698.000","827,015.000","10,068,228.000","24,199,843.000","479,020.000","16,017.000","2,995.000","15,332.000","66,608.000","3,198.000","2,431.000","24,084.000","302,494.000","36,373.000","45,608.000","50,000,000.000",71.96%
2020/7/11,7,6,旺季,計劃,綠,OFF,"395,976.000","783,983.000","9,709,491.000","23,687,687.000","459,316.000","15,331.000","2,234.000","14,034.000","66,603.000","2,775.000","3,050.000","23,734.000","301,061.000","29,372.000","44,679.000","50,000,000.000",70.07%
2020/7/12,7,7,旺季,計劃,紅,ON,"431,672.000","931,702.000","9,321,861.000","23,862,412.000","526,403.000","21,490.000","9,084.000","22,718.000","66,571.000","6,133.000","2,484.000","24,404.000","302,533.000","36,509.000","45,624.000","50,000,000.000",70.15%
2020/7/13,7,1,旺季,急單,綠,OFF,"483,379.000","1,168,277.000","10,071,044.000","25,751,924.000","631,115.000","15,393.000","2,307.000","18,823.000","66,586.000","3,515.000","3,071.000","25,938.000","325,263.000","29,113.000","44,641.000","50,000,000.000",76.21%
2020/7/14,7,2,旺季,急單,綠,OFF,"489,492.000","1,198,014.000","9,710,242.000","25,109,459.000","644,084.000","17,847.000","5,028.000","21,903.000","66,608.000","4,794.000","2,634.000","24,781.000","321,420.000","36,732.000","45,650.000","50,000,000.000",74.3%
2020/7/15,7,3,旺季,急單,綠,OFF,"463,952.000","1,076,259.000","9,322,938.000","24,173,346.000","590,729.000","15,334.000","2,241.000","17,644.000","66,586.000","3,319.000","2,986.000","26,552.000","348,738.000","29,225.000","44,658.000","50,000,000.000",71.25%
2020/7/16,7,4,旺季,計劃,綠,OFF,"432,127.000","933,669.000","10,069,281.000","24,696,408.000","527,286.000","16,064.000","3,055.000","16,713.000","66,575.000","3,423.000","2,806.000","24,780.000","353,281.000","36,863.000","45,666.000","50,000,000.000",73.32%
2020/7/17,7,5,旺季,計劃,綠,OFF,"395,399.000","781,703.000","9,710,146.000","25,696,354.000","458,268.000","15,370.000","2,279.000","14,050.000","66,599.000","2,791.000","2,838.000","24,833.000","349,838.000","29,560.000","44,707.000","50,000,000.000",74.08%
2020/7/18,7,6,旺季,計劃,綠,OFF,"367,983.000","677,057.000","9,322,070.000","23,611,266.000","409,677.000","15,368.000","2,276.000","12,727.000","66,597.000","2,592.000","2,868.000","24,614.000","386,660.000","36,840.000","45,663.000","50,000,000.000",68.78%
2020/7/19,7,7,旺季,計劃,綠,OFF,"355,577.000","632,174.000","10,069,765.000","24,019,970.000","388,513.000","16,995.000","4,088.000","13,966.000","66,579.000","3,321.000","2,708.000","22,243.000","383,049.000","29,858.000","44,751.000","50,000,000.000",70.93%
2020/7/20,7,1,旺季,計劃,紅,ON,"346,000.000","598,579.000","9,710,073.000","25,307,640.000","372,526.000","25,848.000","13,922.000","23,368.000","66,587.000","7,682.000","2,812.000","24,395.000","399,138.000","36,721.000","45,649.000","50,000,000.000",72.67%
2020/7/21,7,2,旺季,計劃,紅,ON,"341,789.000","584,097.000","9,321,996.000","24,918,263.000","365,593.000","33,996.000","22,973.000","32,232.000","66,599.000","11,727.000","2,648.000","20,184.000","415,898.000","29,939.000","44,762.000","50,000,000.000",71.06%
2020/7/22,7,3,旺季,計劃,綠,OFF,"355,100.000","630,479.000","10,069,307.000","25,837,047.000","387,710.000","18,030.000","5,237.000","15,092.000","66,588.000","3,835.000","2,671.000","24,215.000","411,187.000","36,602.000","45,635.000","50,000,000.000",74.56%
2020/7/23,7,4,旺季,計劃,綠,OFF,"385,971.000","744,868.000","9,710,124.000","23,637,178.000","441,275.000","17,193.000","4,307.000","15,616.000","66,582.000","3,635.000","2,728.000","19,958.000","454,111.000","29,807.000","44,743.000","50,000,000.000",69.84%
2020/7/24,7,5,旺季,計劃,綠,OFF,"414,387.000","858,581.000","9,321,860.000","24,522,070.000","493,387.000","15,649.000","2,589.000","15,319.000","66,594.000","3,075.000","2,537.000","24,107.000","454,136.000","36,541.000","45,628.000","50,000,000.000",71.22%
2020/7/25,7,6,旺季,計劃,綠,OFF,"421,126.000","886,734.000","10,069,523.000","25,652,322.000","506,141.000","15,395.000","2,307.000","15,385.000","66,594.000","3,000.000","2,879.000","21,351.000","458,066.000","29,578.000","44,710.000","50,000,000.000",75.07%
2020/7/26,7,7,旺季,計劃,綠,OFF,"417,011.000","869,491.000","9,710,095.000","24,450,372.000","498,336.000","17,842.000","5,028.000","17,893.000","66,584.000","4,192.000","2,474.000","24,166.000","492,640.000","36,579.000","45,632.000","50,000,000.000",71.89%
2020/7/27,7,1,旺季,計劃,綠,OFF,"411,256.000","845,656.000","9,322,151.000","25,713,503.000","487,513.000","15,335.000","2,241.000","14,811.000","66,588.000","2,894.000","3,008.000","23,571.000","487,325.000","29,429.000","44,688.000","50,000,000.000",73.56%
2020/7/28,7,2,旺季,計劃,綠,OFF,"401,337.000","805,355.000","10,069,525.000","24,610,694.000","469,120.000","16,068.000","3,055.000","15,122.000","66,594.000","3,185.000","2,516.000","24,423.000","525,185.000","36,663.000","45,642.000","50,000,000.000",72.71%
2020/7/29,7,3,旺季,計劃,綠,OFF,"413,824.000","856,250.000","9,710,015.000","24,269,911.000","492,328.000","15,368.000","2,279.000","14,979.000","66,589.000","2,930.000","3,036.000","25,408.000","535,120.000","29,426.000","44,687.000","50,000,000.000",71.48%
2020/7/30,7,4,旺季,急單,紅,ON,"457,525.000","1,046,647.000","9,322,145.000","24,572,348.000","577,645.000","21,656.000","9,266.000","24,307.000","66,585.000","6,426.000","2,641.000","24,655.000","531,779.000","36,733.000","45,651.000","50,000,000.000",71.95%
2020/7/31,7,5,旺季,急單,綠,OFF,"486,436.000","1,183,099.000","10,069,784.000","26,097,760.000","637,584.000","15,436.000","2,353.000","19,048.000","66,591.000","3,563.000","2,965.000","25,774.000","583,017.000","29,539.000","44,704.000","50,000,000.000",76.95%
2020/8/1,8,6,旺季,急單,綠,OFF,"476,722.000","1,136,321.000","9,710,136.000","25,690,174.000","617,135.000","17,934.000","5,129.000","21,259.000","66,592.000","4,727.000","2,769.000","24,725.000","579,303.000","36,751.000","45,653.000","50,000,000.000",75.26%
2020/8/2,8,7,旺季,計劃,綠,OFF,"448,040.000","990,010.000","9,322,203.000","24,713,669.000","558,586.000","15,375.000","2,286.000","16,804.000","66,587.000","3,206.000","2,844.000","24,543.000","602,971.000","29,678.000","44,724.000","50,000,000.000",72.09%
2020/8/3,8,1,旺季,計劃,綠,OFF,"413,763.000","856,000.000","10,069,480.000","25,134,891.000","492,215.000","16,122.000","3,116.000","15,813.000","66,588.000","3,307.000","2,829.000","24,597.000","630,910.000","36,713.000","45,648.000","50,000,000.000",73.93%
2020/8/4,8,2,旺季,計劃,綠,OFF,"381,691.000","728,441.000","9,710,091.000","26,064,160.000","433,659.000","15,410.000","2,324.000","13,426.000","66,592.000","2,711.000","2,731.000","22,420.000","624,175.000","29,748.000","44,735.000","50,000,000.000",74.64%
2020/8/5,8,3,旺季,計劃,綠,OFF,"361,780.000","654,423.000","9,322,045.000","24,406,736.000","399,031.000","15,408.000","2,322.000","12,484.000","66,589.000","2,569.000","2,784.000","24,408.000","682,978.000","36,656.000","45,642.000","50,000,000.000",70.29%
2020/8/6,8,4,旺季,計劃,綠,OFF,"350,788.000","615,262.000","10,069,581.000","24,717,496.000","380,481.000","17,070.000","4,170.000","13,830.000","66,587.000","3,325.000","2,695.000","20,795.000","686,153.000","29,722.000","44,731.000","50,000,000.000",72.27%
2020/8/7,8,5,旺季,計劃,紅,ON,"343,894.000","591,316.000","9,710,089.000","25,736,576.000","369,052.000","26,099.000","14,201.000","23,553.000","66,590.000","7,793.000","2,673.000","24,239.000","694,492.000","36,621.000","45,637.000","50,000,000.000",73.5%
2020/8/8,8,6,旺季,計劃,紅,ON,"348,444.000","607,067.000","9,322,071.000","25,444,790.000","376,578.000","34,408.000","23,433.000","32,988.000","66,591.000","11,978.000","2,752.000","20,497.000","745,778.000","29,636.000","44,718.000","50,000,000.000",72.2%
2020/8/9,8,7,旺季,計劃,綠,OFF,"370,535.000","686,483.000","10,069,524.000","26,383,313.000","414,095.000","18,125.000","5,341.000","15,911.000","66,588.000","3,989.000","2,561.000","24,163.000","738,907.000","36,624.000","45,638.000","50,000,000.000",75.85%
2020/8/10,8,1,旺季,計劃,綠,OFF,"400,179.000","800,715.000","9,710,092.000","24,209,964.000","466,995.000","17,272.000","4,393.000","16,402.000","66,589.000","3,778.000","2,872.000","21,627.000","791,134.000","29,556.000","44,706.000","50,000,000.000",71.18%
2020/8/11,8,2,旺季,計劃,綠,OFF,"417,756.000","872,601.000","9,322,081.000","25,037,917.000","499,745.000","15,695.000","2,641.000","15,545.000","66,591.000","3,124.000","2,509.000","24,232.000","810,083.000","36,654.000","45,641.000","50,000,000.000",72.3%
2020/8/12,8,3,旺季,計劃,綠,OFF,"419,068.000","878,091.000","10,069,579.000","26,176,321.000","502,231.000","15,435.000","2,353.000","15,324.000","66,589.000","3,004.000","2,974.000","23,443.000","807,010.000","29,530.000","44,703.000","50,000,000.000",76.09%
2020/8/13,8,4,旺季,計劃,綠,OFF,"414,133.000","857,532.000","9,710,085.000","25,068,654.000","492,911.000","17,933.000","5,129.000","17,845.000","66,588.000","4,215.000","2,544.000","24,415.000","879,318.000","36,688.000","45,645.000","50,000,000.000",73.09%
2020/8/14,8,5,旺季,計劃,綠,OFF,"406,296.000","825,382.000","9,322,123.000","26,314,849.000","478,276.000","15,376.000","2,286.000","14,603.000","66,590.000","2,876.000","3,003.000","24,918.000","876,390.000","29,564.000","44,708.000","50,000,000.000",74.69%
2020/8/15,8,6,旺季,計劃,綠,OFF,"407,580.000","830,608.000","10,069,579.000","25,050,813.000","480,659.000","16,122.000","3,116.000","15,498.000","66,590.000","3,259.000","2,642.000","24,601.000","911,324.000","36,704.000","45,647.000","50,000,000.000",73.68%
2020/8/16,8,7,旺季,計劃,綠,OFF,"435,674.000","949,061.000","9,710,084.000","24,855,150.000","534,191.000","15,410.000","2,324.000","16,172.000","66,589.000","3,123.000","2,948.000","25,242.000","955,904.000","29,623.000","44,716.000","50,000,000.000",72.97%
2020/8/17,8,1,旺季,急單,紅,ON,"471,981.000","1,113,828.000","9,322,109.000","25,272,312.000","607,266.000","21,824.000","9,451.000","25,309.000","66,589.000","6,632.000","2,746.000","24,659.000","947,430.000","36,695.000","45,646.000","50,000,000.000",73.57%
2020/8/18,8,2,旺季,急單,綠,OFF,"481,579.000","1,159,592.000","10,069,590.000","26,485,932.000","627,320.000","15,478.000","2,400.000","18,812.000","66,590.000","3,542.000","2,847.000","24,246.000","1,028,564.000","29,665.000","44,722.000","50,000,000.000",77.65%
2020/8/19,8,3,旺季,急單,綠,OFF,"462,381.000","1,068,981.000","9,710,098.000","26,285,185.000","587,518.000","18,026.000","5,231.000","20,545.000","66,589.000","4,651.000","2,794.000","24,577.000","1,037,769.000","36,673.000","45,643.000","50,000,000.000",76.23%
2020/8/20,8,4,旺季,計劃,綠,OFF,"430,901.000","928,380.000","9,322,105.000","25,251,771.000","524,911.000","15,417.000","2,332.000","15,925.000","66,589.000","3,088.000","2,756.000","22,586.000","1,052,236.000","29,668.000","44,723.000","50,000,000.000",72.92%
2020/8/21,8,5,旺季,計劃,綠,OFF,"397,727.000","790,935.000","10,069,549.000","25,601,223.000","462,508.000","16,178.000","3,178.000","15,065.000","66,590.000","3,213.000","2,762.000","24,415.000","1,128,003.000","36,654.000","45,641.000","50,000,000.000",74.64%
2020/8/22,8,6,旺季,計劃,綠,OFF,"371,735.000","690,936.000","9,710,088.000","26,482,503.000","416,180.000","15,452.000","2,371.000","12,997.000","66,590.000","2,661.000","2,726.000","21,237.000","1,119,736.000","29,638.000","44,719.000","50,000,000.000",75.34%
2020/8/23,8,7,旺季,計劃,綠,OFF,"356,284.000","634,691.000","9,322,086.000","25,165,166.000","389,706.000","15,449.000","2,368.000","12,278.000","66,589.000","2,552.000","2,673.000","24,270.000","1,192,718.000","36,649.000","45,641.000","50,000,000.000",71.74%
2020/8/24,8,1,旺季,計劃,綠,OFF,"347,341.000","603,229.000","10,069,570.000","25,415,646.000","374,747.000","17,146.000","4,253.000","13,759.000","66,589.000","3,340.000","2,773.000","20,973.000","1,226,070.000","29,601.000","44,713.000","50,000,000.000",73.62%
2020/8/25,8,2,旺季,計劃,紅,ON,"346,169.000","599,166.000","9,710,090.000","26,188,283.000","372,806.000","26,354.000","14,485.000","23,938.000","66,590.000","7,936.000","2,581.000","24,211.000","1,224,466.000","36,658.000","45,642.000","50,000,000.000",74.43%
2020/8/26,8,3,旺季,計劃,紅,ON,"359,490.000","646,165.000","9,322,098.000","25,974,022.000","395,133.000","34,829.000","23,902.000","33,958.000","66,589.000","12,264.000","2,866.000","21,856.000","1,326,830.000","29,581.000","44,710.000","50,000,000.000",73.39%
2020/8/27,8,4,旺季,計劃,綠,OFF,"385,357.000","742,501.000","10,069,564.000","26,923,874.000","440,179.000","18,221.000","5,448.000","16,727.000","66,589.000","4,143.000","2,538.000","24,270.000","1,326,533.000","36,673.000","45,643.000","50,000,000.000",77.12%
2020/8/28,8,5,旺季,計劃,綠,OFF,"408,967.000","836,272.000","9,710,090.000","24,818,340.000","483,241.000","17,351.000","4,481.000","16,934.000","66,589.000","3,884.000","2,950.000","23,329.000","1,377,347.000","29,587.000","44,711.000","50,000,000.000",72.51%
2020/8/29,8,6,旺季,計劃,綠,OFF,"418,412.000","875,344.000","9,322,101.000","25,587,780.000","500,987.000","15,743.000","2,694.000","15,632.000","66,590.000","3,153.000","2,565.000","24,416.000","1,446,995.000","36,683.000","45,645.000","50,000,000.000",73.41%
2020/8/30,8,7,旺季,計劃,綠,OFF,"416,601.000","867,781.000","10,069,573.000","26,701,403.000","497,561.000","15,478.000","2,400.000","15,244.000","66,589.000","3,007.000","2,975.000","24,534.000","1,437,088.000","29,610.000","44,714.000","50,000,000.000",77.11%
2020/8/31,8,1,淡季,計劃,綠,OFF,"410,215.000","841,380.000","9,710,089.000","25,687,725.000","485,567.000","18,026.000","5,231.000","17,747.000","66,589.000","4,231.000","2,644.000","24,558.000","1,550,300.000","36,683.000","45,645.000","50,000,000.000",74.27%
2020/9/1,9,2,淡季,計劃,綠,OFF,"406,938.000","827,993.000","9,322,104.000","26,920,319.000","479,467.000","15,417.000","2,332.000","14,681.000","66,590.000","2,902.000","2,933.000","24,802.000","1,570,115.000","29,631.000","44,718.000","50,000,000.000",75.91%
2020/9/2,9,3,淡季,計劃,綠,OFF,"421,627.000","888,848.000","10,069,570.000","25,521,608.000","507,096.000","16,178.000","3,178.000","16,283.000","66,589.000","3,396.000","2,728.000","24,612.000","1,594,013.000","36,675.000","45,644.000","50,000,000.000",74.82%
2020/9/3,9,4,淡季,急單,綠,OFF,"453,828.000","1,029,797.000","9,710,090.000","25,447,495.000","570,179.000","15,451.000","2,371.000","17,207.000","66,589.000","3,292.000","2,850.000","24,024.000","1,705,368.000","29,639.000","44,719.000","50,000,000.000",74.42%
2020/9/4,9,5,淡季,急單,紅,ON,"476,780.000","1,136,595.000","9,322,100.000","25,963,540.000","617,255.000","21,994.000","9,640.000","25,774.000","66,589.000","6,758.000","2,767.000","24,550.000","1,696,850.000","36,666.000","45,643.000","50,000,000.000",75.03%
2020/9/5,9,6,淡季,急單,綠,OFF,"471,980.000","1,113,826.000","10,069,569.000","26,911,884.000","607,265.000","15,521.000","2,448.000","18,306.000","66,589.000","3,480.000","2,776.000","22,690.000","1,799,315.000","29,631.000","44,717.000","50,000,000.000",78.35%
2020/9/6,9,7,淡季,計劃,綠,OFF,"446,641.000","997,442.000","9,710,091.000","26,893,456.000","555,801.000","18,120.000","5,336.000","19,777.000","66,589.000","4,567.000","2,743.000","24,420.000","1,855,417.000","36,661.000","45,642.000","50,000,000.000",77.21%
2020/9/7,9,1,淡季,計劃,綠,OFF,"414,314.000","858,282.000","9,322,099.000","25,791,885.000","493,251.000","15,459.000","2,379.000","15,105.000","66,589.000","2,979.000","2,752.000","21,599.000","1,856,895.000","29,615.000","44,715.000","50,000,000.000",73.76%
2020/9/8,9,2,淡季,計劃,綠,OFF,"384,731.000","740,091.000","10,069,565.000","26,093,262.000","439,063.000","16,235.000","3,242.000","14,490.000","66,589.000","3,146.000","2,672.000","24,299.000","2,002,566.000","36,663.000","45,642.000","50,000,000.000",75.45%
2020/9/9,9,3,淡季,計劃,綠,OFF,"364,010.000","662,515.000","9,710,089.000","26,944,688.000","402,843.000","15,494.000","2,418.000","12,683.000","66,589.000","2,628.000","2,788.000","21,355.000","2,008,192.000","29,604.000","44,713.000","50,000,000.000",76.17%
2020/9/10,9,4,淡季,計劃,綠,OFF,"351,813.000","618,860.000","9,322,098.000","25,895,543.000","382,193.000","15,492.000","2,416.000","12,123.000","66,589.000","2,543.000","2,597.000","24,250.000","2,082,039.000","36,669.000","45,643.000","50,000,000.000",73.14%
2020/9/11,9,5,淡季,計劃,綠,OFF,"346,755.000","601,196.000","10,069,569.000","26,116,074.000","373,776.000","17,222.000","4,338.000","13,818.000","66,589.000","3,374.000","2,863.000","22,053.000","2,189,217.000","29,602.000","44,713.000","50,000,000.000",75.01%
